name,tel,addr,addr2,Latitude,Longitude,menu,price,thumb,rating,count,가성비좋은,분위기좋은,감성카페,고급스러운,조용한,깔끔한,디저트,인테리어,사진찍기좋은,이색적인,뷰가좋은,예쁜,동네핫플
그랜드하얏트서울 델리,02-797-1234,한남동 747-7,한남동,37.5394418,126.9973195,"['모카 쉬폰 케이크', '계절 베리 크림 케이크', '초콜릿 머드 케이크']","[55000, 55000, 55000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201218_280%2F1608261370242XaKrJ_JPEG%2FEq7f3ju8t7oncWSnDGwXEFaH.jpg,4.53,1,1,1,1,0,0,1,0,1,1,0,1,0,0
나인원카페,0507-1309-2887,한남동 754-24,한남동,37.5325666,126.9986697,['아메리카노'],[4000],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180412_143%2F15235430724952v4gP_JPEG%2FF3C6Smf8uZHq31bWLRNy0sm4.jpg,4.39,1,1,1,0,1,0,0,0,1,1,0,0,0,1
네로우 패스,0507-1360-3858,한남동 683-85,한남동,37.5361411,127.0007989,"['네로우 커피(ICE)', '버터캐러멜 크로플', '체다 치즈 크로플']","[6500, 10000, 12500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210613_232%2F1623525167378HcJNW_JPEG%2Fdm4Ko0JsYSKbisvPUs5gKzwH.jpg,4.48,1,0,1,0,0,0,0,1,0,0,0,1,1,0
달콤커피 한남동점,02-749-0796,한남동 634-14,한남동,37.5335187,127.006206,"['큐브', '허니큐브', '베리큐브']","[6000, 6000, 6000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170804_96%2F1501819436167NULX8_JPEG%2F186681566836651_0.jpeg,4.43,1,1,0,0,1,0,1,1,0,0,1,1,1,0
더카페 한남점,02-797-9757,한남동 657-92,한남동,37.5333347,127.0058543,"['더시크릿라떼', '시크릿 연유라떼', '시크릿 바닐라라떼']","[2900, 3500, 3900]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200330_56%2F1585523036133bgIfz_JPEG%2FB-EW1Nrt5pema-wavnlfFVol.jpg,4.3,1,1,1,0,0,1,0,0,1,0,0,0,1,1
덕덕덕,0507-1387-3372,한남동 684-49,한남동,37.5352904,127.0008974,"['더블초코', '화이트바질', '말차&초코']","[4500, 4800, 4800]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211220_118%2F1639978191928gMcOu_PNG%2F%25B4%25F6%25BB%25EF%25C0%25CC.png,2.37,1,0,0,0,1,1,0,1,1,1,1,1,0,0
데드비트클럽,0507-1379-2801,한남동 794-8,한남동,37.542499,127.0029512,['아메리카노'],[4000],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMTAzMTdfMzMg%2FMDAxNjE1OTUzNjI4MDk2.cIPoP8l3XwzO4rEFhLJpRyd7ha3jNb3OdMsenicPZo0g.dT3F4UGzxG_5aF4avUiu_Qa57A1KIPtK6xaU51weO9Yg.JPEG.hj5o5o5%2FKakaoTalk_20210317_113437286_01.jpg,4.16,1,1,1,0,0,1,0,0,1,1,0,0,1,1
데이로우 DAY ROW,02-790-1767,한남동 743-3,한남동,37.5372164,126.9995659,"['아메리카노', '데이로우 크림라테']","[5000, 6500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200928_153%2F1601297827697V3RlW_JPEG%2F0xLN-ehet7Ir73au8z8g3Q6t.jpg,4.55,1,1,0,1,0,1,0,0,0,0,0,1,0,1
덱스터 고든,0507-1352-4588,한남동 155-3,한남동,37.5312077,127.0086862,"['바스크 치즈케이크 <라임 모히또>', '덱스터고든 바스크 치즈케이크 <오리지널>', '덱스터고든 바스크 치즈케이크 <말차>']","[30000, 25000, 28000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210609_240%2F16232297855459a1tf_PNG%2F060921_NAVER_INTRO.png,4.95,1,0,1,0,0,0,0,1,0,0,0,0,0,1
도호프로젝트,070-8834-1601,한남동 639-1,한남동,37.5330914,127.0053167,"['한입 에그타르트', '달고나타르트', '티라미수타르트']","[1800, 2500, 2500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200326_175%2F15852150809012iQed_JPEG%2F8qHBWZCCkhq4ek_wTN9oC5N5.jpg,4.49,1,0,0,0,0,1,1,0,1,0,1,1,0,0
드보브에갈레 한남점,02-749-3726,한남동 32-17,한남동,37.5347269,127.0102656,"['초콜릿', '겡게뜨패키지(10pcs)']","[25000, 120000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160519_106%2F1463647287877BWruM_JPEG%2Fee.jpg,4.07,1,0,0,0,1,0,0,1,1,0,0,1,0,1
뚜띠한남,02-797-2427,한남동 641-9,한남동,37.5324678,127.0054223,['아메리카노'],[4500],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220906_39%2F1662424427179g2r0x_JPEG%2F19AF36FF-DBE8-4C60-BB5A-BC8DDE20DACF.jpeg,2.32,1,0,0,0,0,1,0,0,1,1,0,0,0,1
라운지 한남,070-4410-9191,한남동 96-3,한남동,37.531538,127.0070334,"['AMERICANO', 'FLAT WHITE', 'VANILLA LATTE']","[3800, 4000, 4800]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220414_111%2F16499250699661ircb_JPEG%2F104C61EE-8208-4B0C-970A-67419964914F.jpeg,4.41,1,0,1,0,1,0,0,0,1,0,1,1,1,0
라페름,0507-1410-6685,한남동 657-21 대사관로 11길 49 지하 1층,한남동,37.5349789,127.0013462,"['병아리콩 샐러드', '치킨 퀴노아 샐러드', '라따뚜이']","[17000, 18500, 19500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220617_127%2F1655465441076vv6Ne_JPEG%2FKakaoTalk_20220603_131813363_01.jpg,4.32,1,0,0,1,0,0,0,1,0,0,1,1,0,1
레알빈,02-790-0490,한남동 736-5,한남동,37.5344725,126.9993253,"['아메리카노', '카라멜마끼야또', '쵸코라떼']","[3500, 4500, 4800]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_274%2F1441065873621pdSBQ_JPEG%2F147070546477615_0.jpeg,2.2,1,0,1,1,1,0,1,0,0,0,1,0,0,1
레종데트르 한남,0507-1385-1543,한남동 683-36,한남동,37.5371603,127.0014585,"['낙엽', '오리', '통나무']","[8900, 8600, 9200]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220320_147%2F1647741314911y340n_JPEG%2FDSC02291.jpg,2.25,1,0,0,0,0,1,0,1,1,0,1,0,1,0
로우커피,0507-1405-1918,한남동 683-5,한남동,37.5371902,127.0019051,"['넛츠 화이트', '로우 파운드 케이크 다크초코/맛차', 'Latte']","[6500, 4500, 5500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200609_145%2F1591688811337aPeta_JPEG%2FjZm-s_kgAezLshkpqJ4gDXrw.jpeg.jpg,4.49,1,1,1,1,0,0,1,1,1,0,1,1,1,0
루트에브리데이 한남점,0507-1330-9505,한남동 741-19,한남동,37.5373106,126.999946,"['그린 볼', '레드 볼', '오렌지 볼']","[13000, 13500, 12000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170808_111%2F1502176317180xSOgz_JPEG%2F186758564177053_0.jpeg,4.47,1,0,1,0,1,0,1,1,1,0,0,0,1,0
마일스톤 커피 한남점,0507-1362-3052,한남동 729-13,한남동,37.5378546,127.0026826,"['플랫화이트', '호주식 카푸치노', '카페라떼']","[5500, 5500, 5500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211110_79%2F1636517163712Px3Xj_JPEG%2FRmmS54-1M2fITHWNMXiOV6Ld.jpg,2.84,1,1,0,1,1,1,1,1,1,0,0,1,0,0
맥심플랜트,070-4287-8557,한남동 683-140,한남동,37.5369357,127.0009999,"['에스프레소', '아메리카노', '디카페인 아메리카노']","[4400, 4900, 5400]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180426_166%2F1524721255503DlppS_JPEG%2F6LXLh-aVMUbqBk8rE--V597R.jpg,4.54,1,1,1,1,1,0,0,1,0,1,0,1,1,1
맥코이 한남,070-7857-2020,한남동 729-59,한남동,37.5381911,127.0025152,['카페라떼'],[5000],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220829_202%2F16617402787460HzRv_JPEG%2FE709F017-2C00-4E1F-A274-18CB72154C6C.jpeg,2.42,1,0,0,1,1,0,0,0,1,1,1,0,1,1
메가MGC커피 한남오거리점,02-792-0911,한남동 78-10,한남동,37.5333164,127.006573,"['아메리카노HOT', '아메리카노ICE', '메가리카노']","[1500, 2000, 3000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211001_18%2F1633056906610AfpvV_JPEG%2F6np3UZT0KhLxdG3glJSEQ3EU.jpg,4.46,1,0,1,1,0,0,1,1,1,1,0,1,0,0
모먼트 한남,0507-1349-2709,한남동 670-15,한남동,37.5341662,127.0028426,"['커피 + 잠봉뵈르', '히비스커스 + 로즈베리 양갱', '하동 어린 쑥 티 + 쑥말차 앙파이']","[17000, 14000, 14000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220726_3%2F1658819312266d8nIe_PNG%2FMOMENT_Logo_W.png,2.8,1,1,0,1,0,0,0,1,0,1,0,0,0,0
모모,0507-1413-5530,한남동 683-42,한남동,37.5364065,127.0008644,"['아메리카노', '모모 라떼(ONLY HOT)', '런던 스모그 라떼(밀크티+에스프레소)']","[5500, 6700, 6700]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220612_115%2F1655039251086DRXh6_JPEG%2FKakaoTalk_20220612_220516765_01.jpg,4.6,1,0,0,1,0,1,0,0,1,1,1,1,1,1
목단가옥,02-793-5558,한남동 683-74,한남동,37.5359091,127.0008608,"['Mokdangaok Coffee', 'Mokdangaok Ade', 'Mokdangoak Cookie']","[7500, 9500, 4500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210917_245%2F1631871229846PElPt_JPEG%2FQhQ33Jtwr8PXd5FmVHE3gvfh.JPG.jpg,5,1,0,0,0,0,1,0,0,0,1,1,1,1,0
뮬리노 에스프레소바 한남,0507-1344-3479,한남동 684-49,한남동,37.5352904,127.0008974,"['“에스프레소”', '에스프레소 “콘파냐”', '에스프레소 “마끼야또”']","[2500, 3500, 3500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220603_242%2F1654258634932cUOKq_JPEG%2F0A52E58B-74EA-4EB2-9FFE-AC005937151E.jpeg,2.51,1,1,1,1,0,1,0,1,1,1,1,1,0,0
배스킨라빈스 하이브한남점,02-792-1125,한남동 33-6 1층,한남동,37.534972,127.0105871,"['스트로베리 아이스모찌', '미니 아이스모찌', '초코바닐라 아이스모찌']","[3000, 4200, 3000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190207_263%2F1549518073913VHxxg_JPEG%2FWzOVG98BAb-9oaMe84QYeDV3.jpg,4.45,1,0,0,1,0,0,0,1,0,0,0,0,1,1
배스킨라빈스 한남점,02-749-3868,한남동 641-2,한남동,37.5331629,127.0054629,"['파인트', '쿼터', '듀얼 와츄원 No.9']","[8900, 17000, 31000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190207_263%2F1549518073913VHxxg_JPEG%2FWzOVG98BAb-9oaMe84QYeDV3.jpg,4.45,1,0,0,1,1,0,0,1,1,0,0,0,0,1
백미당 한남점,0507-1370-0702,한남동 274-1,한남동,37.5344326,127.0093382,"['에스프레소', '아메리카노', '백미당 라떼']","[3600, 4100, 4800]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTEwMjBfMTIw%2FMDAxNTcxNTQzMjE2MTA5.ziDCDddgV6Jn0ISA6tE8axX3q6XUo5f3_yAp6GDtcqog.5e_CIx0vjd_hF_pipwJB4djmp9T3Rv3txHS1mf2OXbUg.JPEG.sthe2002%2F%25C7%25D1%25B3%25B2%25B5%25BF_%25C4%25AB%25C6%25E4_1964_%25B9%25E9%25B9%25CC%25B4%25E7_16.jpg,4.52,1,1,0,0,1,0,1,0,0,1,1,0,0,0
베베베,0507-1331-5466,한남동 683-43,한남동,37.5363667,127.0010482,"['로겐베이글', '프레즐베이글', '로겐베이글']","[3500, 3500, 3500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220622_38%2F1655887263532EFlwN_JPEG%2Fbbb_insta_v23.jpg,2.1,1,1,0,0,1,0,1,1,0,1,1,0,0,0
벨루스,0507-1307-8065,한남동 683-1,한남동,37.5374381,127.002024,['아메리카노'],[5300],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171201_67%2F1512054790191P031N_JPEG%2Fdsm5DR9jBaxLLMtyvCH6EkVz.jpg,4.43,1,0,1,0,1,1,1,0,1,1,1,0,0,0
북파크라운지,0507-1312-0539,한남동 727-56,한남동,37.5407125,127.0026581,['1일 이용권'],[9900],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210809_122%2F16285001199922iEt5_JPEG%2FQhR_kxFv7YEg3o05NUAqf2yN.jpeg.jpg,2.56,1,1,0,1,1,1,0,1,1,1,1,1,0,0
브랜드한남,02-511-2103,한남동 653-6,한남동,37.5332807,127.0031995,"['아메리카노', '스텔라', '와인(레드,화이트) 글라스']","[4000, 7000, 7000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211122_167%2F1637569690691IsjaC_JPEG%2FKakaoTalk_20211122_172628821_03.jpg,2.78,1,1,0,1,1,0,1,0,1,0,1,1,0,1
블루보틀 한남 카페,1533-6906,한남동 829,한남동,37.5408899,127.0060675,"['프로슈토&반숙 유정란 와플플레이트', '커피 아이스크림 와플플레이트', '지브랄타']","[13000, 13000, 5900]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210826_300%2F1629941815164fGmMH_JPEG%2F7RVvxdUxYs3VdVxdSJWXZYuO.jpg,4.43,1,1,1,0,0,0,1,1,1,1,1,0,1,0
비원에프,0507-1410-3909,한남동 111-4 101호,한남동,37.5306816,127.0074158,"['아메리카노', '파스타 SET', '볶음밥 SET']","[2500, 10000, 9000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160906_169%2F1473130811026H4t1b_JPEG%2F176856523030277_0.jpeg,4.25,1,1,0,0,0,1,1,0,0,1,1,0,0,0
산수화티하우스,02-749-3138,한남동 68-27,한남동,37.5352471,127.0089009,"['보이차', '백모단', '보성녹차']","[15000, 15000, 13000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211125_276%2F1637797517973rcdP7_JPEG%2F5C6B1843-5BAD-4561-A4A3-1B11D672141F.jpeg,4.7,1,1,0,0,1,0,1,0,0,0,0,0,0,1
살리르,0507-1375-3318,한남동 683-56,한남동,37.5357495,127.0006231,"['Ricotta', 'Kiwi', 'Guinness']","[5000, 5000, 5000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211122_33%2F1637562298187mTHYH_JPEG%2FD00AE0CB-FAD6-41C6-957C-BFFF38EAC088.jpeg,2.7,1,0,1,1,1,1,1,1,0,0,0,1,1,0
생텀,010-6837-0868,한남동 657-95,한남동,37.5338912,127.0061366,"['take out _ americano ( ice +300 )', 'take out _ latte ( ice +300 )']","[3900, 4200]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210823_36%2F1629709223271S3f4x_PNG%2FMFbviufdZQwrgoEOhsXg2UcO.png,2.11,1,0,0,0,1,1,0,1,0,0,0,0,0,0
세르클 한남,0507-1349-6828,한남동 737-23,한남동,37.5355528,126.9983639,"['연어 뺑뒤프', '아보카도 소시지 뺑뒤프', '베이컨 뺑뒤프']","[12000, 12000, 11000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220124_277%2F16429705573044EeRI_JPEG%2FKakaoTalk_20220123_191607203_04.jpg,2.57,1,1,1,0,1,0,1,1,1,0,0,1,1,1
송정리,02-3785-1984,한남동 683-18,한남동,37.5364036,127.0013668,"['아메리카노', '송정리라떼', '한남동라떼']","[6000, 8000, 8000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200714_27%2F1594712697741hU8s4_JPEG%2FfkfP8z8x9QYtUCHq2P4Lw6VP.jpeg.jpg,4.26,1,0,0,1,0,0,1,1,1,1,0,0,0,1
수르기,02-6053-0462,한남동 683-65,한남동,37.5359926,127.0003947,['슈'],[6500],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210829_134%2F1630164723004J3bI2_JPEG%2FvsF5GmrZOCOuCXdD6w_YdVnT.jpeg.jpg,4.33,1,1,0,0,1,0,0,0,0,1,1,0,0,1
스퀘어라인,010-2947-0872,한남동 683-14,한남동,37.5366238,127.0015155,"['제주 유기농 말차 테린느', '포레스트 치즈케이크', '시멘트 케이크']","[8000, 9000, 14500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220902_274%2F1662092172959v57Pg_JPEG%2FKakaoTalk_Photo_2022-09-02-13-15-14_027.jpeg,2.88,1,0,1,1,1,1,0,0,1,1,1,1,1,0
스타벅스 순천향입구점,1522-3232,한남동 657-104,한남동,37.5333841,127.0056296,"['카페 아메리카노', '자몽 허니 블랙 티', '블랙 글레이즈드 라떼']","[4500, 5700, 6300]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png,4.41,1,0,1,0,1,0,1,1,1,1,0,0,0,0
스타벅스 한강진역R점,1522-3232,한남동 683-139,한남동,37.5370671,127.0010864,"['카페 아메리카노', '블랙 글레이즈드 라떼', '그린 애플 캐모마일 티']","[4500, 6300, 6100]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png,4.51,1,0,0,0,1,1,0,1,1,0,1,0,1,0
스타벅스 한남동R점,1522-3232,한남동 36-7,한남동,37.5347739,127.0109257,"['카페 아메리카노', '차이 티 라떼', '블랙 글레이즈드 라떼']","[4500, 5500, 6300]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png,4.47,1,0,0,0,1,0,1,1,0,1,0,1,0,1
쌀람베이커리,070-4128-7044,한남동 732-21,한남동,37.5332654,126.9975515,"['터키바게트 에크멕', '터키바게트 에크멕 스몰', '치즈스틱']","[2200, 1000, 2000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200112_104%2F15787984369330kWrV_JPEG%2FZe8GqCP2dA78pAfFxqNKewP_.jpg,4.5,1,1,1,1,1,0,0,0,0,1,1,1,1,1
아띠끄테이블,02-796-5599,한남동 78,한남동,37.5335419,127.0064908,"['모짜그레이프 샌드위치', '핫 샌드위치', '아띠끄 샌드위치']","[11000, 9000, 9000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_113%2F1634543400905bIwMa_JPEG%2FrUHhwURyn5PuK0eB-8ysYwLN.jpeg.jpg,4.75,1,0,1,1,0,1,0,1,0,1,0,1,0,1
아러바우트,02-711-1351,한남동 665-29,한남동,37.5332833,127.0008314,"['Pour over', 'Flat white', 'Brownie']","[7000, 5000, 4500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220811_107%2F1660179247888gAq3Y_JPEG%2F006A3765.jpeg,4.47,1,0,0,0,0,0,0,0,0,0,1,0,1,0
아르시오네,02-798-6758,한남동 72-1 리첸시아 1층(A102호),한남동,37.5342512,127.0079105,"['핸드드립', '아메리카노', '카페라떼']","[4500, 4500, 5500]",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fapis.naver.com%2Fplace%2Fpanorama%2Fthumbnail%2F37114138%2F0%3Fwidth%3D800%26height%3D400%26msgpad%3D1663203479290%26md%3DGFfN9iJ9UIV2CL6vmOWhbsbRgBs%253D,2.33,1,0,1,1,1,0,1,1,1,1,0,1,0,1
아망뜨 한남,0507-1399-8819,한남동 743-14,한남동,37.5377457,126.9991854,"['3단 애프터눈 플레이트', '문어 바질 샐러드', '트러플 크림 파스타']","[59000, 21500, 33000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20220901_114%2F1661965782952qFAv4_JPEG%2Fimage.jpg,2.96,1,0,0,0,0,1,0,1,1,0,1,1,1,1
아분드,0507-1319-3225,한남동 32-23,한남동,37.5351515,127.0101864,"['크림라떼 (Iced only)', '딸기라떼 (Iced only)', '석류레모네이드']","[6800, 7000, 7300]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220610_133%2F1654867249583Xz1XQ_JPEG%2FKakaoTalk_Photo_2022-06-10-22-12-48_009.jpeg,2.02,1,1,0,0,0,0,0,0,1,0,0,1,1,0
아우어베이커리 한남나인원점,070-7733-0390,한남동 829,한남동,37.5408899,127.0060675,"['바닐라더블', '카야크루아상', '아메리카노']","[5300, 4800, 4500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211103_179%2F1635932162742N5s6p_JPEG%2FCzjb2NYqqEZbsH5CDsiR7yMa.jpeg.jpg,4.44,1,1,0,0,0,0,1,0,0,1,0,0,0,1
아우프글렛 한남,010-9832-2011,한남동 683-24,한남동,37.5368608,127.001406,"['에스프레소', '아메리카노', '카페라떼']","[4500, 4500, 5000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220202_238%2F1643774508717gRkVw_JPEG%2FKakaoTalk_Photo_2022-02-02-12-24-15.jpeg,2.16,1,0,1,1,0,0,0,1,1,1,1,0,0,1
아이라이크마운틴,0507-1352-1025,한남동 753-9,한남동,37.532995,126.9989265,"['아메리카노', '에스프레소', '라떼/카푸치노']","[4500, 4000, 5000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200214_237%2F1581678102726sa1YA_JPEG%2FjFvPdwr_QG_NtSEIf-wCyenv.jpeg.jpg,4.37,1,0,1,1,0,1,0,1,1,1,0,1,0,1
아이스크림 소사이어티,02-3785-2928,한남동 31-13,한남동,37.5348679,127.009466,"['아이스크림 싱글컵', '아이스크림 트리플컵', 'Take-out 포장 (Small)']","[7000, 17000, 21000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220102_123%2F1641106314479S30W0_JPEG%2FE9D3C1B1-526D-4706-9A71-1AADCBFD5B75.jpeg,2.57,1,1,0,1,0,0,1,1,1,1,1,1,1,1
아카이뷰,070-4827-4012,한남동 732-173,한남동,37.5340165,126.9983606,"['1인 입장료 A (음료1+쿠키1/아메리카노+리필1회)', '1인 입장료 B (음료1+케익1)', '2인 입장료 A (음료2+쿠키2/음료2+케익1/음료2+아이스와플1)']","[7000, 10000, 14000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190103_267%2F1546444742747BcqLz_JPEG%2Fd2vwE1KcE-QdUD-lxwAUvamu.jpeg.jpg,4.27,1,1,1,1,1,1,1,0,1,1,1,0,0,0
아티장베이커스 한남,0507-1333-3426,한남동 30-3,한남동,37.5345014,127.0086336,"['아티장크로와상', '라우겐크루아상', '클래식 사워도우']","[4300, 4500, 9000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210704_88%2F1625391608044bJF4x_JPEG%2FtoWD9mrFY8TAEzNyv-cTs-s5.jpg,4.57,1,1,0,0,0,1,1,1,1,0,1,1,0,0
앤더슨씨 나인원점,02-792-0865,한남동 829,한남동,37.5408899,127.0060675,"['Shrimp Avocado Open Sandwich', 'Croissant Waffles', 'Tteokbokki']","[21000, 18000, 18000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200706_290%2F1593990390535ygEk9_JPEG%2F_9NiIqhufXK9cE7zXIc2z8DR.jpg,4.39,1,1,0,1,1,0,1,1,1,1,0,0,1,0
엔다이브,02-794-3334,한남동 683-86,한남동,37.5361672,127.0010045,"['해례자음', '콜롬비아 엘 데스칸소 게이샤', '페루라스피나스내추럴']","[5500, 7000, 6000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220430_218%2F1651318056000J7AP2_JPEG%2F695C081F-B66C-4E72-A331-A70ADFBD6054.jpeg,4.37,1,0,0,1,1,1,0,0,1,0,0,1,1,0
